workload,workload_type,workload_size,description,algorithm,frames,page_faults,total_accesses,fault_rate_pct
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",LRU,16,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",LRU,32,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",LRU,64,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",LRU,128,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",LFU,2,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",LFU,4,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",LFU,8,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",LFU,16,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",LFU,32,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",LFU,64,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",LFU,128,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Clock,2,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Clock,4,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Clock,8,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Clock,16,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Clock,32,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Clock,64,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Clock,128,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Random,2,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Random,4,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Random,8,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Random,16,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Random,32,10000,10000,100.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Random,64,9999,10000,99.9900
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Random,128,9785,10000,97.8500
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Otimo,2,9980,10000,99.8000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Otimo,4,9940,10000,99.4000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Otimo,8,9860,10000,98.6000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Otimo,16,9700,10000,97.0000
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Otimo,32,9392,10000,93.9200
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Otimo,64,8784,10000,87.8400
sequential_md_wide,sequential,md,"Acesso sequencial | Medio, universo amplo (10k refs, 500 pags)",Otimo,128,7568,10000,75.6800
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",FIFO,2,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",FIFO,4,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",FIFO,8,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",FIFO,16,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",FIFO,32,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",FIFO,64,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",FIFO,128,100,100000,0.1000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",LRU,2,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",LRU,4,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",LRU,8,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",LRU,16,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",LRU,32,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",LRU,64,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",LRU,128,100,100000,0.1000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",LFU,2,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",LFU,4,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",LFU,8,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",LFU,16,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",LFU,32,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",LFU,64,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",LFU,128,100,100000,0.1000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Clock,2,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Clock,4,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Clock,8,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Clock,16,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Clock,32,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Clock,64,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Clock,128,100,100000,0.1000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Random,2,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Random,4,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Random,8,100000,100000,100.0000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Random,16,99833,100000,99.8330
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Random,32,94998,100000,94.9980
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Random,64,62202,100000,62.2020
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Random,128,100,100000,0.1000
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Otimo,2,98990,100000,98.9900
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Otimo,4,96970,100000,96.9700
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Otimo,8,92930,100000,92.9300
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Otimo,16,84856,100000,84.8560
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Otimo,32,68712,100000,68.7120
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Otimo,64,36424,100000,36.4240
sequential_lg_medium,sequential,lg,"Acesso sequencial | Grande (100k refs, 100 pags)",Otimo,128,100,100000,0.1000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",FIFO,2,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",FIFO,4,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",FIFO,8,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",FIFO,16,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",FIFO,32,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",FIFO,64,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",FIFO,128,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",LRU,2,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",LRU,4,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",LRU,8,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",LRU,16,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",LRU,32,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",LRU,64,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",LRU,128,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",LFU,2,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",LFU,4,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",LFU,8,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",LFU,16,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",LFU,32,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",LFU,64,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",LFU,128,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Clock,2,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Clock,4,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Clock,8,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Clock,16,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Clock,32,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Clock,64,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Clock,128,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Random,2,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Random,4,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Random,8,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Random,16,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Random,32,100000,100000,100.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Random,64,99960,100000,99.9600
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Random,128,97792,100000,97.7920
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Otimo,2,99800,100000,99.8000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Otimo,4,99400,100000,99.4000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Otimo,8,98600,100000,98.6000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Otimo,16,97000,100000,97.0000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Otimo,32,93800,100000,93.8000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Otimo,64,87400,100000,87.4000
sequential_lg_wide,sequential,lg,"Acesso sequencial | Grande, universo amplo (100k refs, 500 pags)",Otimo,128,74600,100000,74.6000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",FIFO,2,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",FIFO,4,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",FIFO,8,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",FIFO,16,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",FIFO,32,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",FIFO,64,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",FIFO,128,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",LRU,2,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",LRU,4,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",LRU,8,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",LRU,16,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",LRU,32,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",LRU,64,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",LRU,128,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",LFU,2,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",LFU,4,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",LFU,8,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",LFU,16,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",LFU,32,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",LFU,64,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",LFU,128,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",Clock,2,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",Clock,4,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",Clock,8,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",Clock,16,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",Clock,32,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",Clock,64,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",Clock,128,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",Random,2,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",Random,4,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",Random,8,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",Random,16,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",Random,32,1000000,1000000,100.0000
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",Random,64,999612,1000000,99.9612
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",Random,128,978305,1000000,97.8305
sequential_xl_wide,sequential,xl,"Acesso sequencial | Massivo, universo amplo (1M refs, 500 pags)",Otimo,2,997996,1000000,99.7996
